ncessch,ncesag,county,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,leaid,st_schid,lea_name,lea_cwiftest,sch_name,p_american_indian_alaska_native,p_asian,p_native_hawaiian_pacific_islander,p_black_african_american,p_hispanic_latino,p_white,p_multiracial,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,sch_percent_level_4,sch_percent_level_3,sch_percent_level_2,sch_percent_level_1,under_25,under_50,under_75,under_100,under_200,over_200,percent_less_than_9th_grade,percent_high_school_graduate_or_higher,percent_bachelors_degree_or_higher,percent_associates_degree,percent_graduate_or_professional_degree,percent_bachelors_degree,percent_high_school_graduate,percent_9th_to_12th_grade_no_diploma,percent_some_college,median_income,median_rent
410474001492,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,220,83,50,29.73,306,4104740,3229,Eugene School District,0.879,Village School,0.01818,0.00455,0,0.00455,0.11364,0.75455,0.10455,0.37727272727272726,0.22727272727272727,3,28.6,28.6,28.6,14.3,27.7,36.6,19.8,15.8,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474001492,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,220,83,50,29.73,306,4104740,3229,Eugene School District,0.879,Village School,0.01818,0.00455,0,0.00455,0.11364,0.75455,0.10455,0.37727272727272726,0.22727272727272727,4,40,20,30,10,27.7,36.6,19.8,15.8,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474001492,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,220,83,50,29.73,306,4104740,3229,Eugene School District,0.879,Village School,0.01818,0.00455,0,0.00455,0.11364,0.75455,0.10455,0.37727272727272726,0.22727272727272727,5,35,25,25,15,27.7,36.6,19.8,15.8,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474001492,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,220,83,50,29.73,306,4104740,3229,Eugene School District,0.879,Village School,0.01818,0.00455,0,0.00455,0.11364,0.75455,0.10455,0.37727272727272726,0.22727272727272727,6,14.3,61.9,19,4.8,27.7,36.6,19.8,15.8,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474001492,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,220,83,50,29.73,306,4104740,3229,Eugene School District,0.879,Village School,0.01818,0.00455,0,0.00455,0.11364,0.75455,0.10455,0.37727272727272726,0.22727272727272727,7,21.4,35.7,7.1,35.7,27.7,36.6,19.8,15.8,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410474001492,4104740,Lane County,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,220,83,50,29.73,306,4104740,3229,Eugene School District,0.879,Village School,0.01818,0.00455,0,0.00455,0.11364,0.75455,0.10455,0.37727272727272726,0.22727272727272727,8,33.3,40,6.7,20,27.7,36.6,19.8,15.8,0.19665585225854754,0.1761916645869728,0.13825804841527328,0.12103818317943599,0.2530571499875218,0.11479910157224857,1.2,95.2,53.6,7.9,27.7,29.3,13.1,2.4,22,23662,921
410192001230,4101920,Washington County,97008,13-City: Small,5-Eligible for Title I SWP provides SWP program,649,417,91,17.1,243,4101920,1177,Beaverton School District,1.051,Vose Elementary School,0,0.01991,0.00427,0.02276,0.65718,0.24324,0.05263,0.6425269645608629,0.14021571648690292,3,19,29,23,29,16.5,28.2,23.9,31.3,0.1717699775952203,0.23226288274831963,0.15683345780433158,0.12098581030619865,0.24495892457057505,0.07318894697535475,5,88.9,41,8.4,11.4,27.4,18.9,5.6,23.3,34401,1183
410192001230,4101920,Washington County,97008,13-City: Small,5-Eligible for Title I SWP provides SWP program,649,417,91,17.1,243,4101920,1177,Beaverton School District,1.051,Vose Elementary School,0,0.01991,0.00427,0.02276,0.65718,0.24324,0.05263,0.6425269645608629,0.14021571648690292,4,17.6,22,23.1,37.4,16.5,28.2,23.9,31.3,0.1717699775952203,0.23226288274831963,0.15683345780433158,0.12098581030619865,0.24495892457057505,0.07318894697535475,5,88.9,41,8.4,11.4,27.4,18.9,5.6,23.3,34401,1183
410192001230,4101920,Washington County,97008,13-City: Small,5-Eligible for Title I SWP provides SWP program,649,417,91,17.1,243,4101920,1177,Beaverton School District,1.051,Vose Elementary School,0,0.01991,0.00427,0.02276,0.65718,0.24324,0.05263,0.6425269645608629,0.14021571648690292,5,12.9,33.3,25.8,28,16.5,28.2,23.9,31.3,0.1717699775952203,0.23226288274831963,0.15683345780433158,0.12098581030619865,0.24495892457057505,0.07318894697535475,5,88.9,41,8.4,11.4,27.4,18.9,5.6,23.3,34401,1183
410002301175,4100023,Washington County,97123,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,379,282,30,19.74,341,4100023,1119,Hillsboro School District,1.053,W L Henry Elementary School,0.00274,0.00548,0,0,0.82466,0.13973,0.0274,0.7440633245382586,0.079155672823219,3,6.7,11.1,28.9,53.3,7.2,21.1,23.7,47.9,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301175,4100023,Washington County,97123,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,379,282,30,19.74,341,4100023,1119,Hillsboro School District,1.053,W L Henry Elementary School,0.00274,0.00548,0,0,0.82466,0.13973,0.0274,0.7440633245382586,0.079155672823219,4,7.4,22.2,18.5,51.9,7.2,21.1,23.7,47.9,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301175,4100023,Washington County,97123,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,379,282,30,19.74,341,4100023,1119,Hillsboro School District,1.053,W L Henry Elementary School,0.00274,0.00548,0,0,0.82466,0.13973,0.0274,0.7440633245382586,0.079155672823219,5,10,36,22,32,7.2,21.1,23.7,47.9,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301175,4100023,Washington County,97123,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,379,282,30,19.74,341,4100023,1119,Hillsboro School District,1.053,W L Henry Elementary School,0.00274,0.00548,0,0,0.82466,0.13973,0.0274,0.7440633245382586,0.079155672823219,6,4.4,13.3,26.7,55.6,7.2,21.1,23.7,47.9,0.17210748389962247,0.23584277148567623,0.16122584943371085,0.13013546524539196,0.24050632911392406,0.06018210082167444,7.3,85.9,30.4,9.5,10,18.6,22.4,8.5,25.3,34401,1183
410002301172,4100023,Washington County,97124,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,467,330,38,21.18,344,4100023,1114,Hillsboro School District,1.053,W Verne McKinney Elementary School,0,0.01573,0.00225,0.02921,0.53933,0.36629,0.04719,0.7066381156316917,0.08137044967880086,3,18.4,22.4,26.3,32.9,19.6,29.5,27.4,23.5,0.13382507903055849,0.19430979978925184,0.15110642781875658,0.13593256059009484,0.2836670179135933,0.101159114857745,3.3,92.7,47.2,8.2,22,22,18.9,5.6,22.4,34401,1183
410002301172,4100023,Washington County,97124,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,467,330,38,21.18,344,4100023,1114,Hillsboro School District,1.053,W Verne McKinney Elementary School,0,0.01573,0.00225,0.02921,0.53933,0.36629,0.04719,0.7066381156316917,0.08137044967880086,4,21.1,22.8,22.8,33.3,19.6,29.5,27.4,23.5,0.13382507903055849,0.19430979978925184,0.15110642781875658,0.13593256059009484,0.2836670179135933,0.101159114857745,3.3,92.7,47.2,8.2,22,22,18.9,5.6,22.4,34401,1183
410002301172,4100023,Washington County,97124,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,467,330,38,21.18,344,4100023,1114,Hillsboro School District,1.053,W Verne McKinney Elementary School,0,0.01573,0.00225,0.02921,0.53933,0.36629,0.04719,0.7066381156316917,0.08137044967880086,5,16.7,29.5,33.3,20.5,19.6,29.5,27.4,23.5,0.13382507903055849,0.19430979978925184,0.15110642781875658,0.13593256059009484,0.2836670179135933,0.101159114857745,3.3,92.7,47.2,8.2,22,22,18.9,5.6,22.4,34401,1183
410002301172,4100023,Washington County,97124,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,467,330,38,21.18,344,4100023,1114,Hillsboro School District,1.053,W Verne McKinney Elementary School,0,0.01573,0.00225,0.02921,0.53933,0.36629,0.04719,0.7066381156316917,0.08137044967880086,6,22.9,42.9,25.7,8.6,19.6,29.5,27.4,23.5,0.13382507903055849,0.19430979978925184,0.15110642781875658,0.13593256059009484,0.2836670179135933,0.101159114857745,3.3,92.7,47.2,8.2,22,22,18.9,5.6,22.4,34401,1183
410150000759,4101500,Malheur County,97902,43-Rural: Remote,6-Not eligible for either TAS or SWP,21,NA,NA,21,227,4101500,711,Arock School District,0.891,W W Jones Elementary School,0,0,0,0,0.11765,0.88235,0,NA,NA,3,NA,NA,NA,NA,0,33.3,66.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988,668
410150000759,4101500,Malheur County,97902,43-Rural: Remote,6-Not eligible for either TAS or SWP,21,NA,NA,21,227,4101500,711,Arock School District,0.891,W W Jones Elementary School,0,0,0,0,0.11765,0.88235,0,NA,NA,4,NA,NA,NA,NA,0,33.3,66.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988,668
410150000759,4101500,Malheur County,97902,43-Rural: Remote,6-Not eligible for either TAS or SWP,21,NA,NA,21,227,4101500,711,Arock School District,0.891,W W Jones Elementary School,0,0,0,0,0.11765,0.88235,0,NA,NA,5,NA,NA,NA,NA,0,33.3,66.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988,668
410150000759,4101500,Malheur County,97902,43-Rural: Remote,6-Not eligible for either TAS or SWP,21,NA,NA,21,227,4101500,711,Arock School District,0.891,W W Jones Elementary School,0,0,0,0,0.11765,0.88235,0,NA,NA,6,NA,NA,NA,NA,0,33.3,66.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988,668
410150000759,4101500,Malheur County,97902,43-Rural: Remote,6-Not eligible for either TAS or SWP,21,NA,NA,21,227,4101500,711,Arock School District,0.891,W W Jones Elementary School,0,0,0,0,0.11765,0.88235,0,NA,NA,7,NA,NA,NA,NA,0,33.3,66.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988,668
410150000759,4101500,Malheur County,97902,43-Rural: Remote,6-Not eligible for either TAS or SWP,21,NA,NA,21,227,4101500,711,Arock School District,0.891,W W Jones Elementary School,0,0,0,0,0.11765,0.88235,0,NA,NA,8,NA,NA,NA,NA,0,33.3,66.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988,668
410004801833,4100048,Wasco County,97058,33-Town: Remote,6-Not eligible for either TAS or SWP,60,40,5,30,233,4100048,5250,North Wasco School District,0.88,Wahtonka Community School,0.05263,0,0.02632,0,0.10526,0.73684,0.07895,0.6666666666666666,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2476763258611263,0.28212137780207763,0.1858939311098961,0.10770913067249863,0.14598141060688902,0.0306178239475123,6,85.3,20.8,10.1,7.5,11.7,27.6,9.1,28.7,25169,743
411082000814,4110820,Marion County,97301,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,1041,818,88,20.34,139,4110820,768,Salem-Keizer School District,0.902,Waldo Middle School,0.00494,0.014,0.05107,0.01895,0.72158,0.16804,0.02142,0.7857829010566763,0.0845341018251681,6,5.5,25.7,36.3,32.5,6.4,28.6,34.3,30.7,0.30519176800748365,0.3468194574368569,0.18007483629560336,0.0872310570626754,0.072731524789522925,0.007951356407857811,9.9,79.7,14.4,8,4.8,10.7,28.4,12,25.4,25685,879
411082000814,4110820,Marion County,97301,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,1041,818,88,20.34,139,4110820,768,Salem-Keizer School District,0.902,Waldo Middle School,0.00494,0.014,0.05107,0.01895,0.72158,0.16804,0.02142,0.7857829010566763,0.0845341018251681,7,4.8,31.8,27.1,36.3,6.4,28.6,34.3,30.7,0.30519176800748365,0.3468194574368569,0.18007483629560336,0.0872310570626754,0.072731524789522925,0.007951356407857811,9.9,79.7,14.4,8,4.8,10.7,28.4,12,25.4,25685,879
411082000814,4110820,Marion County,97301,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,1041,818,88,20.34,139,4110820,768,Salem-Keizer School District,0.902,Waldo Middle School,0.00494,0.014,0.05107,0.01895,0.72158,0.16804,0.02142,0.7857829010566763,0.0845341018251681,8,9.1,28.8,38.6,23.5,6.4,28.6,34.3,30.7,0.30519176800748365,0.3468194574368569,0.18007483629560336,0.0872310570626754,0.072731524789522925,0.007951356407857811,9.9,79.7,14.4,8,4.8,10.7,28.4,12,25.4,25685,879
410750000667,4107500,Lincoln County,97394,41-Rural: Fringe,6-Not eligible for either TAS or SWP,184,95,9,14.87,193,4107500,630,Lincoln County School District,0.736,Waldport High School,0.02591,0.01036,0.00518,0.00518,0.11917,0.73575,0.09845,0.5163043478260869,0.04891304347826087,NA,NA,NA,NA,NA,53.7,34.1,2.4,9.8,0.29603729603729606,0.23543123543123542,0.1794871794871795,0.12354312354312354,0.14219114219114218,0.023310023310023312,0.8,91.3,19.3,8.1,7,17.7,28.9,7.8,26.7,23057,862
410750000658,4107500,Lincoln County,97394,41-Rural: Fringe,6-Not eligible for either TAS or SWP,77,40,4,20.21,193,4107500,624,Lincoln County School District,0.736,Waldport Middle School,0.02083,0,0,0,0.10417,0.80208,0.07292,0.5194805194805194,0.05194805194805195,7,27.6,37.9,20.7,13.8,20.3,41.8,21.5,16.5,0.29603729603729606,0.23543123543123542,0.1794871794871795,0.12354312354312354,0.14219114219114218,0.023310023310023312,0.8,91.3,19.3,8.1,7,17.7,28.9,7.8,26.7,23057,862
410750000658,4107500,Lincoln County,97394,41-Rural: Fringe,6-Not eligible for either TAS or SWP,77,40,4,20.21,193,4107500,624,Lincoln County School District,0.736,Waldport Middle School,0.02083,0,0,0,0.10417,0.80208,0.07292,0.5194805194805194,0.05194805194805195,8,16,44,22,18,20.3,41.8,21.5,16.5,0.29603729603729606,0.23543123543123542,0.1794871794871795,0.12354312354312354,0.14219114219114218,0.023310023310023312,0.8,91.3,19.3,8.1,7,17.7,28.9,7.8,26.7,23057,862
410156000399,4101560,Jackson County,97520,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,343,110,13,18.66,242,4101560,379,Ashland School District,0.886,Walker Elementary School,0.0087,0.01739,0,0.01739,0.16232,0.68696,0.10725,0.3206997084548105,0.037900874635568516,3,25,17.3,34.6,23.1,23.1,25,28.1,23.8,0.2909090909090909,0.2727272727272727,0.2727272727272727,0.16363636363636364,0,0,1.2,97.5,58.7,5.8,28,28.1,12.1,2.3,24.5,25072,931
410156000399,4101560,Jackson County,97520,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,343,110,13,18.66,242,4101560,379,Ashland School District,0.886,Walker Elementary School,0.0087,0.01739,0,0.01739,0.16232,0.68696,0.10725,0.3206997084548105,0.037900874635568516,4,22.4,25.9,20.7,31,23.1,25,28.1,23.8,0.2909090909090909,0.2727272727272727,0.2727272727272727,0.16363636363636364,0,0,1.2,97.5,58.7,5.8,28,28.1,12.1,2.3,24.5,25072,931
410156000399,4101560,Jackson County,97520,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,343,110,13,18.66,242,4101560,379,Ashland School District,0.886,Walker Elementary School,0.0087,0.01739,0,0.01739,0.16232,0.68696,0.10725,0.3206997084548105,0.037900874635568516,5,22,32,30,16,23.1,25,28.1,23.8,0.2909090909090909,0.2727272727272727,0.2727272727272727,0.16363636363636364,0,0,1.2,97.5,58.7,5.8,28,28.1,12.1,2.3,24.5,25072,931
411082000815,4110820,Polk County,97304,12-City: Mid-size,6-Not eligible for either TAS or SWP,679,263,46,23.02,183,4110820,769,Salem-Keizer School District,0.902,Walker Middle School,0.00417,0.01111,0.00972,0.0125,0.3125,0.56528,0.08472,0.3873343151693667,0.06774668630338733,6,24.8,39.7,24.8,10.7,23,43.1,22.2,11.6,0.16453201970443349,0.19146141215106732,0.15697865353037768,0.13530377668308702,0.2817733990147783,0.06995073891625615,4.3,91.2,36.4,8.6,16,23,21.2,4.6,23.5,26256,870
411082000815,4110820,Polk County,97304,12-City: Mid-size,6-Not eligible for either TAS or SWP,679,263,46,23.02,183,4110820,769,Salem-Keizer School District,0.902,Walker Middle School,0.00417,0.01111,0.00972,0.0125,0.3125,0.56528,0.08472,0.3873343151693667,0.06774668630338733,7,23,45.6,16.2,15.2,23,43.1,22.2,11.6,0.16453201970443349,0.19146141215106732,0.15697865353037768,0.13530377668308702,0.2817733990147783,0.06995073891625615,4.3,91.2,36.4,8.6,16,23,21.2,4.6,23.5,26256,870
411082000815,4110820,Polk County,97304,12-City: Mid-size,6-Not eligible for either TAS or SWP,679,263,46,23.02,183,4110820,769,Salem-Keizer School District,0.902,Walker Middle School,0.00417,0.01111,0.00972,0.0125,0.3125,0.56528,0.08472,0.3873343151693667,0.06774668630338733,8,20.9,44.7,25.1,9.3,23,43.1,22.2,11.6,0.16453201970443349,0.19146141215106732,0.15697865353037768,0.13530377668308702,0.2817733990147783,0.06995073891625615,4.3,91.2,36.4,8.6,16,23,21.2,4.6,23.5,26256,870
411299001371,4112990,Wallowa County,97885,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,87,40,18,8.92,218,4112990,1088,Wallowa School District,0.891,Wallowa Elementary School,0.01149,0,0,0,0.05747,0.90805,0.02299,0.45977011494252873,0.20689655172413793,3,23.1,30.8,23.1,23.1,16.9,27.1,37.3,18.6,0.23529411764705882,0.3137254901960784,0.3137254901960784,0,0.13725490196078433,0,2.2,90.7,16.8,6.6,1.9,11.9,34.1,6.3,26.3,24201,676
411299001371,4112990,Wallowa County,97885,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,87,40,18,8.92,218,4112990,1088,Wallowa School District,0.891,Wallowa Elementary School,0.01149,0,0,0,0.05747,0.90805,0.02299,0.45977011494252873,0.20689655172413793,4,15.4,0,53.8,30.8,16.9,27.1,37.3,18.6,0.23529411764705882,0.3137254901960784,0.3137254901960784,0,0.13725490196078433,0,2.2,90.7,16.8,6.6,1.9,11.9,34.1,6.3,26.3,24201,676
411299001371,4112990,Wallowa County,97885,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,87,40,18,8.92,218,4112990,1088,Wallowa School District,0.891,Wallowa Elementary School,0.01149,0,0,0,0.05747,0.90805,0.02299,0.45977011494252873,0.20689655172413793,5,6.3,37.5,31.3,25,16.9,27.1,37.3,18.6,0.23529411764705882,0.3137254901960784,0.3137254901960784,0,0.13725490196078433,0,2.2,90.7,16.8,6.6,1.9,11.9,34.1,6.3,26.3,24201,676
411299001371,4112990,Wallowa County,97885,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,87,40,18,8.92,218,4112990,1088,Wallowa School District,0.891,Wallowa Elementary School,0.01149,0,0,0,0.05747,0.90805,0.02299,0.45977011494252873,0.20689655172413793,6,23.5,35.3,41.2,0,16.9,27.1,37.3,18.6,0.23529411764705882,0.3137254901960784,0.3137254901960784,0,0.13725490196078433,0,2.2,90.7,16.8,6.6,1.9,11.9,34.1,6.3,26.3,24201,676
411299001147,4112990,Wallowa County,97885,43-Rural: Remote,6-Not eligible for either TAS or SWP,94,26,5,12.13,218,4112990,1089,Wallowa School District,0.891,Wallowa High School,0,0,0.00962,0,0.06731,0.88462,0.03846,0.2765957446808511,0.05319148936170213,7,13.3,60,20,6.7,22.2,55.6,20,2.2,0.23529411764705882,0.3137254901960784,0.3137254901960784,0,0.13725490196078433,0,2.2,90.7,16.8,6.6,1.9,11.9,34.1,6.3,26.3,24201,676
411299001147,4112990,Wallowa County,97885,43-Rural: Remote,6-Not eligible for either TAS or SWP,94,26,5,12.13,218,4112990,1089,Wallowa School District,0.891,Wallowa High School,0,0,0.00962,0,0.06731,0.88462,0.03846,0.2765957446808511,0.05319148936170213,8,16.7,58.3,25,0,22.2,55.6,20,2.2,0.23529411764705882,0.3137254901960784,0.3137254901960784,0,0.13725490196078433,0,2.2,90.7,16.8,6.6,1.9,11.9,34.1,6.3,26.3,24201,676
411052001397,4110520,Multnomah County,97060,21-Suburb: Large,6-Not eligible for either TAS or SWP,602,248,71,22.08,259,4110520,2263,Reynolds School District,1,Walt Morey Middle School,0.00506,0.06745,0.00843,0.02361,0.42833,0.39629,0.07083,0.4119601328903654,0.11794019933554817,6,9.7,35.2,28.6,26.5,13.6,39,25,22.4,0.18527918781725888,0.26192893401015227,0.18527918781725888,0.13959390862944163,0.20253807106598984,0.025380710659898477,4.4,88.9,21.3,11.2,4.9,16.8,25.9,8.9,30.9,30168,1094
411052001397,4110520,Multnomah County,97060,21-Suburb: Large,6-Not eligible for either TAS or SWP,602,248,71,22.08,259,4110520,2263,Reynolds School District,1,Walt Morey Middle School,0.00506,0.06745,0.00843,0.02361,0.42833,0.39629,0.07083,0.4119601328903654,0.11794019933554817,7,15.8,43.2,20.8,20.2,13.6,39,25,22.4,0.18527918781725888,0.26192893401015227,0.18527918781725888,0.13959390862944163,0.20253807106598984,0.025380710659898477,4.4,88.9,21.3,11.2,4.9,16.8,25.9,8.9,30.9,30168,1094
411052001397,4110520,Multnomah County,97060,21-Suburb: Large,6-Not eligible for either TAS or SWP,602,248,71,22.08,259,4110520,2263,Reynolds School District,1,Walt Morey Middle School,0.00506,0.06745,0.00843,0.02361,0.42833,0.39629,0.07083,0.4119601328903654,0.11794019933554817,8,15.6,38.9,25.6,20,13.6,39,25,22.4,0.18527918781725888,0.26192893401015227,0.18527918781725888,0.13959390862944163,0.20253807106598984,0.025380710659898477,4.4,88.9,21.3,11.2,4.9,16.8,25.9,8.9,30.9,30168,1094
